gene	transcript	canonical	obs_lof	exp_lof	oe_lof	oe_lof_lower	oe_lof_upper	obs_mis	exp_mis	oe_mis	oe_mis_lower	oe_mis_upper	obs_syn	exp_syn	oe_syn	oe_syn_lower	oe_syn_upper	lof_z	mis_z	syn_z	pLI	pRec	pNull	gene_issues
TP53TG5	ENST00000372726	true	11	1.3832e+01	7.9528e-01	5.0000e-01	1.3160e+00	150	1.6926e+02	8.8621e-01	7.7500e-01	1.0150e+00	69	6.6755e+01	1.0336e+00	8.5000e-01	1.2630e+00	7.0957e-01	5.3704e-01	-2.1517e-01	6.0639e-07	4.5050e-01	5.4950e-01	[]
TP53TG5	ENST00000537995	false	11	1.2532e+01	8.7776e-01	5.5100e-01	1.4480e+00	143	1.6105e+02	8.8791e-01	7.7400e-01	1.0200e+00	66	6.4182e+01	1.0283e+00	8.4200e-01	1.2620e+00	4.0331e-01	5.1603e-01	-1.7768e-01	2.3989e-07	2.8976e-01	7.1024e-01	[]
TP63	ENST00000264731	true	5	3.7892e+01	1.3195e-01	6.8000e-02	2.7700e-01	290	4.1563e+02	6.9774e-01	6.3300e-01	7.6900e-01	169	1.5274e+02	1.1064e+00	9.7500e-01	1.2570e+00	4.9799e+00	2.2355e+00	-1.0298e+00	9.9539e-01	4.6102e-03	1.3557e-10	[]
TP63	ENST00000320472	false	5	3.1643e+01	1.5801e-01	8.2000e-02	3.3200e-01	208	3.0680e+02	6.7797e-01	6.0500e-01	7.6100e-01	127	1.1537e+02	1.1008e+00	9.5200e-01	1.2760e+00	4.4142e+00	2.0463e+00	-8.4767e-01	9.5426e-01	4.5745e-02	3.8554e-08	[]
TP63	ENST00000354600	false	2	3.1008e+01	6.4500e-02	2.5000e-02	2.0300e-01	236	3.5847e+02	6.5836e-01	5.9100e-01	7.3300e-01	154	1.3501e+02	1.1407e+00	1.0000e+00	1.3040e+00	4.8549e+00	2.3466e+00	-1.2796e+00	9.9957e-01	4.3171e-04	5.0809e-11	[]
TP63	ENST00000382063	false	5	3.3799e+01	1.4794e-01	7.6000e-02	3.1100e-01	256	3.6402e+02	7.0325e-01	6.3400e-01	7.8000e-01	128	1.2529e+02	1.0216e+00	8.8400e-01	1.1830e+00	4.6166e+00	2.0539e+00	-1.8948e-01	9.7904e-01	2.0962e-02	5.5536e-09	[]
TP63	ENST00000392460	false	5	3.3331e+01	1.5001e-01	7.7000e-02	3.1500e-01	234	3.3474e+02	6.9905e-01	6.2700e-01	7.7900e-01	142	1.2391e+02	1.1460e+00	9.9900e-01	1.3170e+00	4.5734e+00	1.9975e+00	-1.2725e+00	9.7513e-01	2.4867e-02	8.4674e-09	[]
TP63	ENST00000392461	false	2	2.4759e+01	8.0779e-02	3.2000e-02	2.5400e-01	154	2.4914e+02	6.1812e-01	5.4100e-01	7.0700e-01	112	9.7602e+01	1.1475e+00	9.8400e-01	1.3430e+00	4.2628e+00	2.1867e+00	-1.1410e+00	9.9555e-01	4.4503e-03	1.5012e-08	[]
TP63	ENST00000392463	false	2	2.6447e+01	7.5624e-02	3.0000e-02	2.3800e-01	180	2.7765e+02	6.4831e-01	5.7300e-01	7.3400e-01	127	1.0616e+02	1.1963e+00	1.0350e+00	1.3860e+00	4.4303e+00	2.1259e+00	-1.5837e+00	9.9763e-01	2.3723e-03	3.2332e-09	[]
TP63	ENST00000418709	false	5	2.9988e+01	1.6673e-01	8.6000e-02	3.5100e-01	192	2.9372e+02	6.5368e-01	5.8000e-01	7.3700e-01	126	1.1136e+02	1.1315e+00	9.7800e-01	1.3120e+00	4.2527e+00	2.1532e+00	-1.0862e+00	9.1825e-01	8.1755e-02	1.6761e-07	[]
TP63	ENST00000434928	false	1	6.5684e+00	1.5224e-01	5.3000e-02	7.2200e-01	51	8.7804e+01	5.8084e-01	4.6300e-01	7.3300e-01	54	4.3049e+01	1.2544e+00	1.0070e+00	1.5730e+00	2.0249e+00	1.4249e+00	-1.3068e+00	5.5705e-01	4.3118e-01	1.1766e-02	[]
TP63	ENST00000437221	false	2	2.3104e+01	8.6567e-02	3.4000e-02	2.7300e-01	138	2.3708e+02	5.8208e-01	5.0600e-01	6.7000e-01	111	9.3595e+01	1.1860e+00	1.0160e+00	1.3890e+00	4.0919e+00	2.3344e+00	-1.4086e+00	9.9177e-01	8.2341e-03	6.7566e-08	[]
TP63	ENST00000440651	false	4	3.6380e+01	1.0995e-01	5.3000e-02	2.5200e-01	286	4.1161e+02	6.9483e-01	6.3000e-01	7.6600e-01	168	1.5135e+02	1.1100e+00	9.7800e-01	1.2620e+00	5.0032e+00	2.2461e+00	-1.0594e+00	9.9844e-01	1.5647e-03	4.7980e-11	[]
TP63	ENST00000449992	false	2	2.6898e+01	7.4354e-02	2.9000e-02	2.3400e-01	202	3.0619e+02	6.5971e-01	5.8700e-01	7.4100e-01	113	1.0756e+02	1.0506e+00	9.0100e-01	1.2280e+00	4.4741e+00	2.1601e+00	-4.1085e-01	9.9800e-01	2.0044e-03	2.1436e-09	[]
TP63	ENST00000456148	false	1	2.9496e+01	3.3903e-02	1.1000e-02	1.6100e-01	232	3.5401e+02	6.5534e-01	5.8800e-01	7.3100e-01	153	1.3361e+02	1.1451e+00	1.0030e+00	1.3090e+00	4.8899e+00	2.3526e+00	-1.3132e+00	9.9985e-01	1.4612e-04	1.7933e-11	[]
TP73	ENST00000346387	false	3	2.6961e+01	1.1127e-01	5.0000e-02	2.8800e-01	262	3.6626e+02	7.1534e-01	6.4600e-01	7.9200e-01	178	1.5473e+02	1.1504e+00	1.0170e+00	1.3030e+00	4.3007e+00	1.9764e+00	-1.4647e+00	9.8990e-01	1.0103e-02	2.2561e-08	[]
TP73	ENST00000354437	false	3	2.5020e+01	1.1990e-01	5.4000e-02	3.1000e-01	243	3.3730e+02	7.2042e-01	6.4800e-01	8.0100e-01	145	1.4520e+02	9.9863e-01	8.7200e-01	1.1460e+00	4.1028e+00	1.8628e+00	1.2954e-02	9.7934e-01	2.0656e-02	1.3080e-07	[]
TP73	ENST00000357733	false	5	2.7971e+01	1.7875e-01	9.2000e-02	3.7600e-01	281	3.8732e+02	7.2549e-01	6.5700e-01	8.0100e-01	177	1.6023e+02	1.1046e+00	9.7700e-01	1.2510e+00	4.0479e+00	1.9599e+00	-1.0371e+00	8.4084e-01	1.5916e-01	9.6376e-07	[]
TP73	ENST00000378280	false	5	2.4834e+01	2.0134e-01	1.0400e-01	4.2300e-01	217	2.9821e+02	7.2767e-01	6.5100e-01	8.1400e-01	117	1.1850e+02	9.8737e-01	8.4900e-01	1.1510e+00	3.7093e+00	1.7060e+00	1.0762e-01	6.2033e-01	3.7965e-01	1.2396e-05	[]
TP73	ENST00000378285	false	3	2.3504e+01	1.2764e-01	5.7000e-02	3.3000e-01	223	3.1292e+02	7.1264e-01	6.3800e-01	7.9600e-01	130	1.3350e+02	9.7377e-01	8.4400e-01	1.1260e+00	3.9416e+00	1.8441e+00	2.3731e-01	9.6415e-01	3.5845e-02	5.1223e-07	[]
TP73	ENST00000378288	false	3	2.9040e+01	1.0331e-01	4.6000e-02	2.6700e-01	297	4.0714e+02	7.2948e-01	6.6300e-01	8.0300e-01	190	1.7584e+02	1.0805e+00	9.5900e-01	1.2190e+00	4.5034e+00	1.9802e+00	-8.3624e-01	9.9533e-01	4.6688e-03	3.4148e-09	[]
TP73	ENST00000378290	false	3	2.7463e+01	1.0924e-01	4.9000e-02	2.8200e-01	282	3.9095e+02	7.2132e-01	6.5400e-01	7.9600e-01	188	1.7115e+02	1.0984e+00	9.7500e-01	1.2400e+00	4.3505e+00	1.9990e+00	-1.0082e+00	9.9161e-01	8.3880e-03	1.4306e-08	[]
TP73	ENST00000378295	true	3	3.0567e+01	9.8145e-02	4.4000e-02	2.5400e-01	317	4.3175e+02	7.3422e-01	6.6900e-01	8.0600e-01	205	1.8751e+02	1.0933e+00	9.7500e-01	1.2270e+00	4.6469e+00	2.0035e+00	-1.0002e+00	9.9736e-01	2.6423e-03	8.5095e-10	[]
TP73	ENST00000603362	false	5	2.7971e+01	1.7875e-01	9.2000e-02	3.7600e-01	281	3.8732e+02	7.2549e-01	6.5700e-01	8.0100e-01	177	1.6023e+02	1.1046e+00	9.7700e-01	1.2510e+00	4.0479e+00	1.9599e+00	-1.0371e+00	8.4084e-01	1.5916e-01	9.6376e-07	[]
TP73	ENST00000604074	false	3	2.0933e+01	1.4331e-01	6.4000e-02	3.7000e-01	189	2.7289e+02	6.9258e-01	6.1400e-01	7.8100e-01	118	1.1240e+02	1.0498e+00	9.0300e-01	1.2230e+00	3.6529e+00	1.8423e+00	-4.1324e-01	9.1136e-01	8.8639e-02	5.0390e-06	[]
TP73	ENST00000604479	false	3	2.6961e+01	1.1127e-01	5.0000e-02	2.8800e-01	262	3.6626e+02	7.1534e-01	6.4600e-01	7.9200e-01	178	1.5473e+02	1.1504e+00	1.0170e+00	1.3030e+00	4.3007e+00	1.9764e+00	-1.4647e+00	9.8990e-01	1.0103e-02	2.2561e-08	[]
TPBG	ENST00000369750	true	4	7.9864e+00	5.0085e-01	2.4600e-01	1.1450e+00	229	2.3301e+02	9.8279e-01	8.8200e-01	1.0970e+00	147	1.0759e+02	1.3663e+00	1.1940e+00	1.5670e+00	1.3146e+00	9.5299e-02	-2.9749e+00	1.3632e-02	8.7414e-01	1.1223e-01	[]
TPBG	ENST00000535040	false	4	7.9864e+00	5.0085e-01	2.4600e-01	1.1450e+00	229	2.3301e+02	9.8279e-01	8.8200e-01	1.0970e+00	147	1.0759e+02	1.3663e+00	1.1940e+00	1.5670e+00	1.3146e+00	9.5299e-02	-2.9749e+00	1.3632e-02	8.7414e-01	1.1223e-01	[]
TPBG	ENST00000543496	false	4	7.9864e+00	5.0085e-01	2.4600e-01	1.1450e+00	229	2.3301e+02	9.8279e-01	8.8200e-01	1.0970e+00	147	1.0759e+02	1.3663e+00	1.1940e+00	1.5670e+00	1.3146e+00	9.5299e-02	-2.9749e+00	1.3632e-02	8.7414e-01	1.1223e-01	[]
TPBGL	ENST00000562197	true	0	1.1522e+00	0.0000e+00	0.0000e+00	1.6760e+00	26	2.4980e+01	1.0408e+00	7.6200e-01	1.4440e+00	16	1.1601e+01	1.3792e+00	9.2300e-01	1.8850e+00	1.0004e+00	-7.4001e-02	-1.0112e+00	4.1855e-01	4.7212e-01	1.0933e-01	[]
TPCN1	ENST00000335509	false	13	4.9333e+01	2.6352e-01	1.7100e-01	4.1900e-01	356	5.0434e+02	7.0587e-01	6.4600e-01	7.7100e-01	225	2.1315e+02	1.0556e+00	9.4600e-01	1.1790e+00	4.8210e+00	2.3963e+00	-6.3571e-01	2.8223e-02	9.7178e-01	2.9052e-08	[]
TPCN1	ENST00000392569	false	13	4.7330e+01	2.7467e-01	1.7800e-01	4.3700e-01	327	4.6498e+02	7.0326e-01	6.4200e-01	7.7100e-01	203	1.9383e+02	1.0473e+00	9.3300e-01	1.1770e+00	4.6506e+00	2.3213e+00	-5.1586e-01	1.3543e-02	9.8646e-01	8.6472e-08	[]
TPCN1	ENST00000541517	false	14	5.2022e+01	2.6912e-01	1.7700e-01	4.2100e-01	377	5.3637e+02	7.0288e-01	6.4500e-01	7.6500e-01	236	2.2508e+02	1.0485e+00	9.4200e-01	1.1680e+00	4.9130e+00	2.4964e+00	-5.7009e-01	1.5032e-02	9.8497e-01	1.5009e-08	[]
TPCN1	ENST00000546781	false	2	1.2978e+01	1.5410e-01	6.2000e-02	4.8500e-01	95	1.2256e+02	7.7516e-01	6.5600e-01	9.1900e-01	63	5.0861e+01	1.2387e+00	1.0100e+00	1.5280e+00	2.8401e+00	9.0300e-01	-1.3326e+00	7.3154e-01	2.6795e-01	5.0532e-04	[]
TPCN1	ENST00000547275	false	0	5.8711e+00	0.0000e+00	0.0000e+00	5.1000e-01	56	7.8838e+01	7.1032e-01	5.7200e-01	8.8700e-01	34	3.4642e+01	9.8146e-01	7.4600e-01	1.3070e+00	2.2582e+00	9.3311e-01	8.5451e-02	8.3565e-01	1.6138e-01	2.9650e-03	[]
TPCN1	ENST00000548465	false	1	6.4791e+00	1.5434e-01	5.4000e-02	7.3200e-01	77	9.3393e+01	8.2447e-01	6.8500e-01	9.9700e-01	31	4.5526e+01	6.8092e-01	5.1100e-01	9.1900e-01	2.0061e+00	6.1539e-01	1.6856e+00	5.4847e-01	4.3896e-01	1.2567e-02	[]
TPCN1	ENST00000549279	false	1	3.3745e+00	2.9634e-01	1.0400e-01	1.3480e+00	38	5.7303e+01	6.6314e-01	5.1100e-01	8.6900e-01	22	2.2923e+01	9.5973e-01	6.8500e-01	1.3700e+00	1.2047e+00	9.2509e-01	1.5095e-01	2.5358e-01	6.4813e-01	9.8289e-02	[]
TPCN1	ENST00000550785	true	14	5.2022e+01	2.6912e-01	1.7700e-01	4.2100e-01	377	5.3637e+02	7.0288e-01	6.4500e-01	7.6500e-01	236	2.2508e+02	1.0485e+00	9.4200e-01	1.1680e+00	4.9130e+00	2.4964e+00	-5.7009e-01	1.5032e-02	9.8497e-01	1.5009e-08	[]
TPCN1	ENST00000550873	false	0	3.0900e+00	0.0000e+00	0.0000e+00	9.5700e-01	34	4.8277e+01	7.0427e-01	5.3500e-01	9.3800e-01	25	2.3888e+01	1.0465e+00	7.6200e-01	1.4610e+00	1.6383e+00	7.4544e-01	-1.7809e-01	6.2848e-01	3.4343e-01	2.8093e-02	[]
TPCN1	ENST00000551096	false	1	3.6966e+00	2.7052e-01	9.5000e-02	1.2530e+00	42	6.2310e+01	6.7405e-01	5.2600e-01	8.7200e-01	28	2.7640e+01	1.0130e+00	7.5000e-01	1.3890e+00	1.3071e+00	9.3342e-01	-5.3631e-02	2.8131e-01	6.3739e-01	8.1307e-02	[]
TPCN1	ENST00000551099	false	1	3.3745e+00	2.9634e-01	1.0400e-01	1.3480e+00	38	5.7303e+01	6.6314e-01	5.1100e-01	8.6900e-01	22	2.2923e+01	9.5973e-01	6.8500e-01	1.3700e+00	1.2047e+00	9.2509e-01	1.5095e-01	2.5358e-01	6.4813e-01	9.8289e-02	[]
TPCN1	ENST00000552542	false	1	5.8258e+00	1.7165e-01	6.0000e-02	8.1400e-01	65	7.5382e+01	8.6228e-01	7.0500e-01	1.0600e+00	28	3.8464e+01	7.2796e-01	5.3800e-01	9.9800e-01	1.8633e+00	4.3378e-01	1.3210e+00	4.8464e-01	4.9523e-01	2.0136e-02	[]
TPCN1	ENST00000552642	false	1	5.5775e+00	1.7929e-01	6.3000e-02	8.5000e-01	57	7.3556e+01	7.7492e-01	6.2500e-01	9.6600e-01	31	3.9126e+01	7.9231e-01	5.9400e-01	1.0690e+00	1.8064e+00	7.0031e-01	1.0171e+00	4.6012e-01	5.1591e-01	2.3968e-02	[]
TPCN1	ENST00000552897	false	1	4.3273e+00	2.3109e-01	8.1000e-02	1.0870e+00	57	6.7011e+01	8.5060e-01	6.8600e-01	1.0610e+00	23	3.3279e+01	6.9113e-01	4.9600e-01	9.7900e-01	1.4907e+00	4.4367e-01	1.3950e+00	3.3871e-01	6.0618e-01	5.5109e-02	[]
TPCN1	ENST00000552985	false	1	8.0658e+00	1.2398e-01	4.3000e-02	5.8800e-01	82	1.1256e+02	7.2851e-01	6.0800e-01	8.7500e-01	49	5.5167e+01	8.8820e-01	7.0500e-01	1.1270e+00	2.3187e+00	1.0449e+00	6.5013e-01	6.9084e-01	3.0543e-01	3.7296e-03	[]
TPCN2	ENST00000294309	true	24	4.8669e+01	4.9313e-01	3.5600e-01	6.9400e-01	407	4.3370e+02	9.3844e-01	8.6400e-01	1.0190e+00	181	1.9142e+02	9.4554e-01	8.3700e-01	1.0700e+00	3.2955e+00	4.6507e-01	5.8990e-01	2.9989e-10	9.9980e-01	2.0371e-04	[]
TPCN2	ENST00000542467	false	19	3.3601e+01	5.6546e-01	3.9300e-01	8.3000e-01	298	3.2620e+02	9.1355e-01	8.3000e-01	1.0060e+00	151	1.4689e+02	1.0280e+00	9.0000e-01	1.1770e+00	2.3475e+00	5.6642e-01	-2.6530e-01	4.0223e-09	9.8604e-01	1.3963e-02	[]
TPD52	ENST00000379096	false	5	1.0154e+01	4.9242e-01	2.5600e-01	1.0350e+00	65	9.5989e+01	6.7716e-01	5.5400e-01	8.3200e-01	33	3.9852e+01	8.2806e-01	6.2700e-01	1.1070e+00	1.5074e+00	1.1475e+00	8.4981e-01	6.1673e-03	9.1464e-01	7.9197e-02	[]
TPD52	ENST00000379097	true	8	1.1457e+01	6.9827e-01	4.0900e-01	1.2590e+00	88	1.1579e+02	7.5998e-01	6.3900e-01	9.0700e-01	41	4.8671e+01	8.4238e-01	6.5500e-01	1.0930e+00	9.5182e-01	9.3700e-01	8.6093e-01	5.4394e-05	6.9763e-01	3.0231e-01	[]
TPD52	ENST00000448733	false	9	1.2455e+01	7.2257e-01	4.3500e-01	1.2600e+00	91	1.2273e+02	7.4144e-01	6.2500e-01	8.8300e-01	42	4.9955e+01	8.4076e-01	6.5600e-01	1.0870e+00	9.1250e-01	1.0392e+00	8.8118e-01	1.4070e-05	6.4621e-01	3.5378e-01	[]
TPD52	ENST00000517427	false	8	1.2510e+01	6.3951e-01	3.7400e-01	1.1540e+00	88	1.1900e+02	7.3953e-01	6.2100e-01	8.8300e-01	41	4.9598e+01	8.2665e-01	6.4300e-01	1.0730e+00	1.1883e+00	1.0308e+00	9.5582e-01	9.2738e-05	8.0235e-01	1.9756e-01	[]
TPD52	ENST00000518937	false	6	1.2210e+01	4.9139e-01	2.6800e-01	9.7000e-01	68	1.0605e+02	6.4120e-01	5.2600e-01	7.8500e-01	34	4.2061e+01	8.0834e-01	6.1400e-01	1.0760e+00	1.6564e+00	1.3404e+00	9.7320e-01	2.6267e-03	9.3916e-01	5.8213e-02	[]
TPD52	ENST00000519303	false	1	1.7823e+00	5.6107e-01	1.8300e-01	1.7880e+00	18	3.0835e+01	5.8376e-01	4.0300e-01	8.6600e-01	13	1.2842e+01	1.0123e+00	6.5800e-01	1.5940e+00	5.4613e-01	8.3851e-01	-3.4476e-02	1.3719e-01	6.3602e-01	2.2679e-01	[]
TPD52	ENST00000520527	false	9	1.3513e+01	6.6601e-01	4.0000e-01	1.1620e+00	91	1.2585e+02	7.2306e-01	6.0900e-01	8.6100e-01	42	5.0881e+01	8.2546e-01	6.4400e-01	1.0680e+00	1.1443e+00	1.1271e+00	9.7479e-01	2.4683e-05	7.6322e-01	2.3675e-01	[]
TPD52	ENST00000520795	false	4	5.3033e+00	7.5424e-01	3.6800e-01	1.6280e+00	65	8.1493e+01	7.9762e-01	6.5200e-01	9.8100e-01	29	3.7810e+01	7.6699e-01	5.7000e-01	1.0460e+00	5.2746e-01	6.6279e-01	1.1218e+00	3.6932e-03	6.4598e-01	3.5033e-01	[]
TPD52	ENST00000537855	false	11	1.2634e+01	8.7069e-01	5.4700e-01	1.4370e+00	102	1.3618e+02	7.4903e-01	6.3700e-01	8.8300e-01	45	5.3091e+01	8.4760e-01	6.6700e-01	1.0870e+00	4.2834e-01	1.0624e+00	8.6941e-01	2.5895e-07	3.0112e-01	6.9888e-01	[]
TPD52L1	ENST00000304877	false	9	1.3473e+01	6.6800e-01	4.0200e-01	1.1660e+00	89	1.2202e+02	7.2941e-01	6.1400e-01	8.7000e-01	37	4.4202e+01	8.3706e-01	6.4300e-01	1.1010e+00	1.1357e+00	1.0843e+00	8.4816e-01	2.4189e-05	7.5929e-01	2.4069e-01	[]
TPD52L1	ENST00000368388	false	6	9.5455e+00	6.2857e-01	3.4300e-01	1.2390e+00	59	7.4178e+01	7.9538e-01	6.4400e-01	9.8800e-01	24	2.8784e+01	8.3379e-01	6.0300e-01	1.1730e+00	1.0695e+00	6.3933e-01	6.9816e-01	8.1916e-04	7.9346e-01	2.0572e-01	[]
TPD52L1	ENST00000368402	false	9	1.0971e+01	8.2034e-01	4.9300e-01	1.4260e+00	65	8.4209e+01	7.7189e-01	6.3100e-01	9.4900e-01	26	3.0544e+01	8.5123e-01	6.2300e-01	1.1810e+00	5.5459e-01	7.5938e-01	6.4372e-01	5.6421e-06	4.5147e-01	5.4852e-01	[]
TPD52L1	ENST00000392482	false	6	7.8008e+00	7.6915e-01	4.2000e-01	1.4960e+00	47	5.8246e+01	8.0692e-01	6.3800e-01	1.0290e+00	19	2.1958e+01	8.6528e-01	6.0300e-01	1.2700e+00	6.0090e-01	5.3459e-01	4.9426e-01	3.2343e-04	6.0161e-01	3.9807e-01	[]
TPD52L1	ENST00000524679	false	6	7.8008e+00	7.6915e-01	4.2000e-01	1.4960e+00	47	5.8246e+01	8.0692e-01	6.3800e-01	1.0290e+00	19	2.1958e+01	8.6528e-01	6.0300e-01	1.2700e+00	6.0090e-01	5.3459e-01	4.9426e-01	3.2343e-04	6.0161e-01	3.9807e-01	[]
TPD52L1	ENST00000527711	false	6	1.1264e+01	5.3268e-01	2.9100e-01	1.0510e+00	79	1.0860e+02	7.2742e-01	6.0600e-01	8.7700e-01	34	4.1926e+01	8.1094e-01	6.1600e-01	1.0800e+00	1.4617e+00	1.0305e+00	9.5844e-01	1.7765e-03	9.0497e-01	9.3252e-02	[]
TPD52L1	ENST00000528193	false	9	1.1491e+01	7.8324e-01	4.7100e-01	1.3640e+00	68	9.4005e+01	7.2337e-01	5.9400e-01	8.8500e-01	30	3.4058e+01	8.8085e-01	6.5800e-01	1.1950e+00	6.8478e-01	9.7302e-01	5.4443e-01	7.9089e-06	5.2107e-01	4.7892e-01	[]
TPD52L1	ENST00000532429	false	9	1.0768e+01	8.3582e-01	5.0300e-01	1.4510e+00	73	1.0273e+02	7.1062e-01	5.8700e-01	8.6300e-01	31	3.6860e+01	8.4101e-01	6.3100e-01	1.1350e+00	5.0210e-01	1.0640e+00	7.5574e-01	4.9185e-06	4.2463e-01	5.7536e-01	[]
TPD52L1	ENST00000534000	true	9	1.2513e+01	7.1928e-01	4.3300e-01	1.2540e+00	85	1.1868e+02	7.1623e-01	6.0000e-01	8.5800e-01	36	4.3686e+01	8.2406e-01	6.3100e-01	1.0880e+00	9.2546e-01	1.1215e+00	9.1048e-01	1.4529e-05	6.5319e-01	3.4680e-01	[]
TPD52L1	ENST00000534199	false	6	7.8008e+00	7.6915e-01	4.2000e-01	1.4960e+00	47	5.8246e+01	8.0692e-01	6.3800e-01	1.0290e+00	19	2.1958e+01	8.6528e-01	6.0300e-01	1.2700e+00	6.0090e-01	5.3459e-01	4.9426e-01	3.2343e-04	6.0161e-01	3.9807e-01	[]
TPD52L1	ENST00000534368	false	6	6.6873e+00	8.9722e-01	4.8800e-01	1.6790e+00	39	5.1068e+01	7.6368e-01	5.9000e-01	9.9700e-01	17	1.9974e+01	8.5112e-01	5.8100e-01	1.2770e+00	2.4771e-01	6.1265e-01	5.2097e-01	1.6087e-04	4.5382e-01	5.4602e-01	[]
TPD52L2	ENST00000217121	true	8	1.3751e+01	5.8177e-01	3.4000e-01	1.0500e+00	123	1.2214e+02	1.0070e+00	8.6900e-01	1.1700e+00	46	4.6251e+01	9.9457e-01	7.8400e-01	1.2720e+00	1.4454e+00	-2.8076e-02	2.8890e-02	1.6323e-04	8.8764e-01	1.1220e-01	[]
TPD52L2	ENST00000346249	false	6	1.1309e+01	5.3057e-01	2.9000e-01	1.0470e+00	114	1.0834e+02	1.0522e+00	9.0300e-01	1.2290e+00	41	4.2708e+01	9.6001e-01	7.4700e-01	1.2460e+00	1.4712e+00	-1.9714e-01	2.0463e-01	1.8105e-03	9.0696e-01	9.1233e-02	[]
TPD52L2	ENST00000348257	false	6	9.3040e+00	6.4488e-01	3.5200e-01	1.2700e+00	102	9.9161e+01	1.0286e+00	8.7500e-01	1.2130e+00	38	3.9641e+01	9.5860e-01	7.3900e-01	1.2560e+00	1.0095e+00	-1.0343e-01	2.0408e-01	7.2775e-04	7.7154e-01	2.2773e-01	[]
TPD52L2	ENST00000351424	false	8	1.1747e+01	6.8105e-01	3.9900e-01	1.2280e+00	111	1.1292e+02	9.8296e-01	8.4200e-01	1.1510e+00	43	4.3184e+01	9.9574e-01	7.7900e-01	1.2840e+00	1.0188e+00	6.5707e-02	2.1922e-02	6.3379e-05	7.2940e-01	2.7054e-01	[]
TPD52L2	ENST00000352482	false	6	1.2686e+01	4.7297e-01	2.5800e-01	9.3300e-01	119	1.1776e+02	1.0106e+00	8.7000e-01	1.1770e+00	43	4.4825e+01	9.5928e-01	7.5100e-01	1.2370e+00	1.7495e+00	-4.1622e-02	2.1346e-01	3.1782e-03	9.5115e-01	4.5668e-02	[]
TPD52L2	ENST00000358548	false	6	1.0681e+01	5.6173e-01	3.0700e-01	1.1080e+00	107	1.0863e+02	9.8503e-01	8.4100e-01	1.1570e+00	40	4.1758e+01	9.5789e-01	7.4300e-01	1.2470e+00	1.3349e+00	5.6609e-02	2.1305e-01	1.3819e-03	8.7530e-01	1.2332e-01	[]
TPD52L2	ENST00000369927	false	7	9.4304e+00	7.4228e-01	4.2100e-01	1.3880e+00	88	8.7070e+01	1.0107e+00	8.5000e-01	1.2070e+00	32	3.3821e+01	9.4616e-01	7.1300e-01	1.2710e+00	7.3759e-01	-3.6153e-02	2.4514e-01	1.1911e-04	6.2661e-01	3.7327e-01	[]
TPD52L3	ENST00000314556	false	1	3.6369e+00	2.7496e-01	9.6000e-02	1.2700e+00	93	7.0882e+01	1.3120e+00	1.1080e+00	1.5590e+00	28	2.9753e+01	9.4108e-01	6.9600e-01	1.2900e+00	1.2886e+00	-9.5305e-01	2.5161e-01	2.7608e-01	6.3966e-01	8.4256e-02	[]
TPD52L3	ENST00000344545	true	1	2.7039e+00	3.6984e-01	1.2800e-01	1.5570e+00	103	7.3281e+01	1.4055e+00	1.1970e+00	1.6550e+00	29	2.9457e+01	9.8449e-01	7.3200e-01	1.3420e+00	9.6571e-01	-1.2594e+00	6.5926e-02	2.0006e-01	6.5709e-01	1.4285e-01	[]
TPD52L3	ENST00000381428	false	1	3.7035e+00	2.7001e-01	9.5000e-02	1.2510e+00	91	6.9260e+01	1.3139e+00	1.1080e+00	1.5640e+00	25	2.7559e+01	9.0713e-01	6.6000e-01	1.2670e+00	1.3093e+00	-9.4765e-01	3.8172e-01	2.8192e-01	6.3711e-01	8.0969e-02	[]
TPGS1	ENST00000359315	true	2	3.5739e+00	5.5961e-01	2.2500e-01	1.6030e+00	55	9.4402e+01	5.8261e-01	4.6800e-01	7.2900e-01	40	4.6544e+01	8.5940e-01	6.6600e-01	1.1190e+00	7.7590e-01	1.4712e+00	7.5100e-01	5.8920e-02	7.2711e-01	2.1397e-01	[]
TPGS2	ENST00000334295	true	8	1.3963e+01	5.7294e-01	3.3500e-01	1.0340e+00	162	1.6496e+02	9.8208e-01	8.6300e-01	1.1190e+00	54	6.2753e+01	8.6051e-01	6.9100e-01	1.0790e+00	1.4873e+00	8.3495e-02	8.6515e-01	1.7886e-04	8.9847e-01	1.0135e-01	[]
TPGS2	ENST00000383056	false	6	1.2060e+01	4.9750e-01	2.7100e-01	9.8200e-01	134	1.4068e+02	9.5252e-01	8.2700e-01	1.0990e+00	44	5.3910e+01	8.1618e-01	6.4000e-01	1.0490e+00	1.6264e+00	2.0429e-01	1.0567e+00	2.4717e-03	9.3473e-01	6.2800e-02	[]
TPGS2	ENST00000587129	false	7	1.1478e+01	6.0985e-01	3.4600e-01	1.1450e+00	124	1.2152e+02	1.0204e+00	8.8100e-01	1.1840e+00	36	4.4981e+01	8.0034e-01	6.1200e-01	1.0570e+00	1.2319e+00	-8.1449e-02	1.0484e+00	3.4108e-04	8.3420e-01	1.6546e-01	[]
